limit,rate,term,ecl,revenue,profit
20000.0,0.15,36.0,148.71211042023472,9000.0,8851.287889579766
20000.0,0.15,36.0,30.622233352766532,9000.0,8969.377766647234
20000.0,0.15,36.0,23.640328541979468,9000.0,8976.35967145802
20000.0,0.15,36.0,29.28609608940073,9000.0,8970.713903910599
20000.0,0.15,36.0,29.13855293235567,9000.0,8970.861447067644
20000.0,0.15,36.0,74.84133285664613,9000.0,8925.158667143354
20000.0,0.15,36.0,157.0934337573028,9000.0,8842.906566242696
20000.0,0.15,36.0,3.07416944620176,9000.0,8996.925830553799
20000.0,0.15,36.0,5.5837680001278125,9000.0,8994.416231999872
20000.0,0.15,36.0,2.016761830470858,9000.0,8997.983238169529
20000.0,0.15,36.0,234.730665923186,9000.0,8765.269334076815
20000.0,0.15,36.0,11.004193361120002,9000.0,8988.99580663888
,,,,,
20000.0,0.15,36.0,105.8612540684517,9000.0,8894.138745931548
20000.0,0.15,36.0,182.06493668839886,9000.0,8817.935063311601
20000.0,0.15,36.0,256.83133879606055,9000.0,8743.16866120394
20000.0,0.15,36.0,13.255264511481293,9000.0,8986.744735488519
20000.0,0.15,36.0,5.872811278486671,9000.0,8994.127188721513
20000.0,0.15,36.0,16.56947685450087,9000.0,8983.430523145498
20000.0,0.15,36.0,524.8673506661487,9000.0,8475.132649333851
20000.0,0.15,36.0,45.39021495947104,9000.0,8954.60978504053
20000.0,0.15,36.0,85.99645720007867,9000.0,8914.003542799921
20000.0,0.15,36.0,99.26245245979058,9000.0,8900.73754754021
20000.0,0.15,36.0,156.8949707909316,9000.0,8843.105029209068
20000.0,0.15,36.0,75.13518371167763,9000.0,8924.864816288322
20000.0,0.15,36.0,793.5450818316173,9000.0,8206.454918168383
20000.0,0.15,36.0,35.46188413224146,9000.0,8964.53811586776
20000.0,0.15,36.0,557.1171808915616,9000.0,8442.882819108438
20000.0,0.15,36.0,136.43336889017746,9000.0,8863.566631109823
20000.0,0.15,36.0,32.98543674632114,9000.0,8967.014563253679
20000.0,0.15,36.0,97.12644852334917,9000.0,8902.87355147665
20000.0,0.15,36.0,93.71995457810176,9000.0,8906.280045421898
20000.0,0.15,36.0,15.073971547835162,9000.0,8984.926028452164
20000.0,0.15,36.0,257.1173810237772,9000.0,8742.882618976222
20000.0,0.15,36.0,47.16263334320409,9000.0,8952.837366656797
20000.0,0.15,36.0,922.6574813348661,9000.0,8077.342518665134
20000.0,0.15,36.0,188.42178479463732,9000.0,8811.578215205363
20000.0,0.15,36.0,365.72465594055717,9000.0,8634.275344059442
20000.0,0.15,36.0,153.5438198275716,9000.0,8846.456180172429
20000.0,0.15,36.0,55.82019640580093,9000.0,8944.1798035942
20000.0,0.15,36.0,173.5109367717258,9000.0,8826.489063228275
20000.0,0.15,36.0,542.1980125074657,9000.0,8457.801987492534
20000.0,0.15,36.0,45.558846950731265,9000.0,8954.441153049269
20000.0,0.15,36.0,542.873580206808,9000.0,8457.126419793192
20000.0,0.15,36.0,43.30983411145438,9000.0,8956.690165888545
20000.0,0.15,36.0,127.89564339068127,9000.0,8872.10435660932
20000.0,0.15,36.0,85.98472092517869,9000.0,8914.015279074822
20000.0,0.15,36.0,266.3746570138404,9000.0,8733.625342986159
20000.0,0.15,36.0,882.9493606017875,9000.0,8117.050639398212
20000.0,0.15,36.0,113.73564452496302,9000.0,8886.264355475038
20000.0,0.15,36.0,150.0430560248566,9000.0,8849.956943975143
20000.0,0.15,36.0,667.7557045903922,9000.0,8332.244295409608
20000.0,0.15,36.0,98.06390118538877,9000.0,8901.93609881461
20000.0,0.15,36.0,134.92889390399233,9000.0,8865.071106096007
20000.0,0.15,36.0,1.8683995978549102,9000.0,8998.131600402145
20000.0,0.15,36.0,114.33196915296105,9000.0,8885.668030847039
20000.0,0.15,36.0,1056.967941472277,9000.0,7943.032058527723
20000.0,0.15,36.0,18.820639654862347,9000.0,8981.179360345137
20000.0,0.15,36.0,609.7012877999425,9000.0,8390.298712200058
20000.0,0.15,36.0,54.2638067177199,9000.0,8945.73619328228
20000.0,0.15,36.0,115.97908896021492,9000.0,8884.020911039785
20000.0,0.15,36.0,65.50333985990814,9000.0,8934.496660140092
20000.0,0.15,36.0,290.82747301536733,9000.0,8709.172526984632
20000.0,0.15,36.0,547.3536335069093,9000.0,8452.64636649309
20000.0,0.15,36.0,6.339606007362581,9000.0,8993.660393992637
20000.0,0.15,36.0,16.722328043927387,9000.0,8983.277671956073
20000.0,0.15,36.0,28.39780139782084,9000.0,8971.602198602179
20000.0,0.15,36.0,63.181282565907544,9000.0,8936.818717434093
20000.0,0.15,36.0,435.41121140846826,9000.0,8564.588788591533
20000.0,0.15,36.0,10.462716254237925,9000.0,8989.537283745762
20000.0,0.15,36.0,84.02679550423115,9000.0,8915.97320449577
20000.0,0.15,36.0,49.307408358724764,9000.0,8950.692591641275
,,,,,
20000.0,0.15,36.0,13.094351697030808,9000.0,8986.905648302969
20000.0,0.15,36.0,7.010696782607383,9000.0,8992.989303217393
20000.0,0.15,36.0,96.96081999393682,9000.0,8903.039180006062
20000.0,0.15,36.0,213.25463266279294,9000.0,8786.745367337207
20000.0,0.15,36.0,557.9725834843988,9000.0,8442.0274165156
20000.0,0.15,36.0,33.65969592521638,9000.0,8966.340304074783
20000.0,0.15,36.0,41.32562609039845,9000.0,8958.674373909602
20000.0,0.15,36.0,42.36406177290497,9000.0,8957.635938227095
20000.0,0.15,36.0,1463.2482998690557,9000.0,7536.751700130944
20000.0,0.15,36.0,525.2562522849003,9000.0,8474.7437477151
20000.0,0.15,36.0,43.94765017727578,9000.0,8956.052349822725
20000.0,0.15,36.0,97.49394225341668,9000.0,8902.506057746583
20000.0,0.15,36.0,163.4809847097721,9000.0,8836.519015290229
20000.0,0.15,36.0,16.102232934826187,9000.0,8983.897767065173
20000.0,0.15,36.0,7.451598272795438,9000.0,8992.548401727205
20000.0,0.15,36.0,412.04848277206986,9000.0,8587.95151722793
20000.0,0.15,36.0,99.35758396337359,9000.0,8900.642416036626
20000.0,0.15,36.0,422.4835828390978,9000.0,8577.516417160903
20000.0,0.15,36.0,26.68132268884863,9000.0,8973.318677311152
20000.0,0.15,36.0,62.35474919327095,9000.0,8937.645250806729
20000.0,0.15,36.0,222.03493993347985,9000.0,8777.96506006652
20000.0,0.15,36.0,77.07999669179918,9000.0,8922.920003308202
20000.0,0.15,36.0,18.386280098310205,9000.0,8981.61371990169
20000.0,0.15,36.0,13.264714490756422,9000.0,8986.735285509243
20000.0,0.15,36.0,57.17989526868016,9000.0,8942.82010473132
20000.0,0.15,36.0,95.72031171718558,9000.0,8904.279688282815
20000.0,0.15,36.0,154.58881441988223,9000.0,8845.411185580118
20000.0,0.15,36.0,6.800543347821002,9000.0,8993.199456652179
20000.0,0.15,36.0,469.9853587844973,9000.0,8530.014641215503
20000.0,0.15,36.0,190.82801808610577,9000.0,8809.171981913894
20000.0,0.15,36.0,1738.7155833063039,9000.0,7261.284416693696
20000.0,0.15,36.0,76.18231093980849,9000.0,8923.817689060192
20000.0,0.15,36.0,64.09134331429486,9000.0,8935.908656685706
20000.0,0.15,36.0,1575.0593278830872,9000.0,7424.9406721169125
20000.0,0.15,36.0,65.75595583306527,9000.0,8934.244044166935
20000.0,0.15,36.0,8.192647966547865,9000.0,8991.807352033453
20000.0,0.15,36.0,476.1499877110954,9000.0,8523.850012288905
20000.0,0.15,36.0,38.26233714238839,9000.0,8961.737662857611
20000.0,0.15,36.0,757.1739890452565,9000.0,8242.826010954743
20000.0,0.15,36.0,376.0871914776132,9000.0,8623.912808522387
20000.0,0.15,36.0,19.87613779515014,9000.0,8980.12386220485
20000.0,0.15,36.0,29.396805865202598,9000.0,8970.603194134797
20000.0,0.15,36.0,216.96498838213043,9000.0,8783.035011617869
20000.0,0.15,36.0,240.76207454721774,9000.0,8759.237925452782
20000.0,0.15,36.0,106.5188461082497,9000.0,8893.481153891751
20000.0,0.15,36.0,208.27605334596433,9000.0,8791.723946654036
,,,,,
20000.0,0.15,36.0,483.73961189355623,9000.0,8516.260388106444
20000.0,0.15,36.0,108.61417816083694,9000.0,8891.385821839163
20000.0,0.15,36.0,94.31217355659551,9000.0,8905.687826443405
20000.0,0.15,36.0,715.751608680121,9000.0,8284.24839131988
20000.0,0.15,36.0,447.41684314905984,9000.0,8552.58315685094
20000.0,0.15,36.0,5.882603452509879,9000.0,8994.11739654749
20000.0,0.15,36.0,390.63934484844935,9000.0,8609.360655151551
20000.0,0.15,36.0,34.386249453783904,9000.0,8965.613750546216
20000.0,0.15,36.0,64.81569829107829,9000.0,8935.184301708921
20000.0,0.15,36.0,75.00243820780223,9000.0,8924.997561792197
20000.0,0.15,36.0,90.37765380254586,9000.0,8909.622346197455
20000.0,0.15,36.0,8.950890494168942,9000.0,8991.049109505831
20000.0,0.15,36.0,96.03367853208873,9000.0,8903.966321467911
20000.0,0.15,36.0,732.9106535407972,9000.0,8267.089346459203
20000.0,0.15,36.0,138.4057231634599,9000.0,8861.59427683654
20000.0,0.15,36.0,46.586485698764335,9000.0,8953.413514301235
20000.0,0.15,36.0,216.33697141742107,9000.0,8783.66302858258
20000.0,0.15,36.0,241.2636396265526,9000.0,8758.736360373447
20000.0,0.15,36.0,458.88844503908695,9000.0,8541.111554960913
20000.0,0.15,36.0,1368.6283449157097,9000.0,7631.37165508429
20000.0,0.15,36.0,175.55828316159466,9000.0,8824.441716838406
20000.0,0.15,36.0,289.49460567289975,9000.0,8710.5053943271
20000.0,0.15,36.0,257.0220112480256,9000.0,8742.977988751974
20000.0,0.15,36.0,54.3373432894194,9000.0,8945.662656710581
20000.0,0.15,36.0,84.01269468585387,9000.0,8915.987305314145
20000.0,0.15,36.0,342.2086113022116,9000.0,8657.791388697788
20000.0,0.15,36.0,121.7322470318383,9000.0,8878.267752968162
20000.0,0.15,36.0,290.69198247934156,9000.0,8709.308017520658
20000.0,0.15,36.0,4.751774185912767,9000.0,8995.248225814088
20000.0,0.15,36.0,298.49730504197964,9000.0,8701.50269495802
20000.0,0.15,36.0,1302.9772356696658,9000.0,7697.022764330334
20000.0,0.15,36.0,561.8381385355834,9000.0,8438.161861464416
20000.0,0.15,36.0,110.88367872296486,9000.0,8889.116321277035
20000.0,0.15,36.0,77.33436280515143,9000.0,8922.665637194848
20000.0,0.15,36.0,73.48334932254645,9000.0,8926.516650677453
20000.0,0.15,36.0,117.64866789396028,9000.0,8882.35133210604
20000.0,0.15,36.0,193.95475194345426,9000.0,8806.045248056545
20000.0,0.15,36.0,50.44897152749278,9000.0,8949.551028472508
20000.0,0.15,36.0,33.7566976353708,9000.0,8966.24330236463
20000.0,0.15,36.0,147.2502993050365,9000.0,8852.749700694963
20000.0,0.15,36.0,121.67240204394399,9000.0,8878.327597956057
20000.0,0.15,36.0,106.4397350642598,9000.0,8893.56026493574
20000.0,0.15,36.0,595.098297323613,9000.0,8404.901702676387
20000.0,0.15,36.0,241.92490958435624,9000.0,8758.075090415643
20000.0,0.15,36.0,846.2453537065404,9000.0,8153.75464629346
20000.0,0.15,36.0,83.45201738111889,9000.0,8916.54798261888
20000.0,0.15,36.0,521.3907816914677,9000.0,8478.609218308533
20000.0,0.15,36.0,194.56172205338643,9000.0,8805.438277946614
20000.0,0.15,36.0,215.07356464361334,9000.0,8784.926435356387
20000.0,0.15,36.0,229.77747609333773,9000.0,8770.222523906663
20000.0,0.15,36.0,97.58307167971857,9000.0,8902.416928320281
20000.0,0.15,36.0,16.383006607616966,9000.0,8983.616993392383
20000.0,0.15,36.0,270.87940316771534,9000.0,8729.120596832285
20000.0,0.15,36.0,93.73787941964282,9000.0,8906.262120580357
20000.0,0.15,36.0,1029.6887517078587,9000.0,7970.3112482921415
20000.0,0.15,36.0,233.8654995079377,9000.0,8766.134500492062
20000.0,0.15,36.0,40.96618947246499,9000.0,8959.033810527535
20000.0,0.15,36.0,282.6287122365355,9000.0,8717.371287763464
20000.0,0.15,36.0,240.60287201069988,9000.0,8759.3971279893
20000.0,0.15,36.0,39.46775497868792,9000.0,8960.532245021312
20000.0,0.15,36.0,12.906032446306506,9000.0,8987.093967553694
20000.0,0.15,36.0,11.55920148869645,9000.0,8988.440798511303
20000.0,0.15,36.0,42.78723447902268,9000.0,8957.212765520977
20000.0,0.15,36.0,41.09927995188051,9000.0,8958.90072004812
20000.0,0.15,36.0,125.67068684488794,9000.0,8874.329313155113
20000.0,0.15,36.0,239.41925509151167,9000.0,8760.580744908488
20000.0,0.15,36.0,165.20671920560318,9000.0,8834.793280794396
20000.0,0.15,36.0,10.615519434466618,9000.0,8989.384480565534
20000.0,0.15,36.0,612.1678751610648,9000.0,8387.832124838935
20000.0,0.15,36.0,120.50423598522181,9000.0,8879.495764014779
20000.0,0.15,36.0,39.21885793978493,9000.0,8960.781142060216
20000.0,0.15,36.0,159.37342327542706,9000.0,8840.626576724573
20000.0,0.15,36.0,237.36290788932442,9000.0,8762.637092110675
20000.0,0.15,36.0,210.84703788370734,9000.0,8789.152962116292
20000.0,0.15,36.0,214.83805650073757,9000.0,8785.161943499263
20000.0,0.15,36.0,103.73618482687954,9000.0,8896.26381517312
,,,,,
20000.0,0.15,36.0,98.70634428123913,9000.0,8901.29365571876
20000.0,0.15,36.0,626.9841001043069,9000.0,8373.015899895694
20000.0,0.15,36.0,513.4017526907527,9000.0,8486.598247309248
20000.0,0.15,36.0,81.73770276045249,9000.0,8918.262297239547
20000.0,0.15,36.0,121.38585226854356,9000.0,8878.614147731456
20000.0,0.15,36.0,122.6956188618883,9000.0,8877.304381138112
20000.0,0.15,36.0,234.5591624181105,9000.0,8765.44083758189
20000.0,0.15,36.0,419.51064149553196,9000.0,8580.489358504468
20000.0,0.15,36.0,445.994273760494,9000.0,8554.005726239506
20000.0,0.15,36.0,13.334692706783107,9000.0,8986.665307293217
20000.0,0.15,36.0,43.32696611625348,9000.0,8956.673033883746
20000.0,0.15,36.0,153.94455492374175,9000.0,8846.055445076257
20000.0,0.15,36.0,31.807674002706193,9000.0,8968.192325997294
20000.0,0.15,36.0,27.33082192109527,9000.0,8972.669178078904
20000.0,0.15,36.0,698.1192871522325,9000.0,8301.880712847767
20000.0,0.15,36.0,327.4379099543142,9000.0,8672.562090045685
20000.0,0.15,36.0,11.00540934260849,9000.0,8988.994590657392
20000.0,0.15,36.0,197.45324784432066,9000.0,8802.54675215568
20000.0,0.15,36.0,74.70954024133768,9000.0,8925.290459758662
20000.0,0.15,36.0,237.66271225533737,9000.0,8762.337287744662
20000.0,0.15,36.0,4.528260187698293,9000.0,8995.471739812301
20000.0,0.15,36.0,1643.1679401002998,9000.0,7356.8320598997
20000.0,0.15,36.0,58.31750730924592,9000.0,8941.682492690754
20000.0,0.15,36.0,320.85029985654796,9000.0,8679.149700143453
20000.0,0.15,36.0,164.15962991800163,9000.0,8835.840370081998
20000.0,0.15,36.0,155.14575404272696,9000.0,8844.854245957273
20000.0,0.15,36.0,51.64365574084496,9000.0,8948.356344259155
20000.0,0.15,36.0,24.690293046895547,9000.0,8975.309706953105
20000.0,0.15,36.0,88.83485902805987,9000.0,8911.16514097194
20000.0,0.15,36.0,396.41515968691425,9000.0,8603.584840313086
20000.0,0.15,36.0,1601.6916960031149,9000.0,7398.308303996885
20000.0,0.15,36.0,31.168014823900908,9000.0,8968.831985176099
20000.0,0.15,36.0,250.98192056126268,9000.0,8749.018079438738
20000.0,0.15,36.0,78.27239933295385,9000.0,8921.727600667045
20000.0,0.15,36.0,396.01682927059784,9000.0,8603.983170729402
20000.0,0.15,36.0,150.39903290118843,9000.0,8849.600967098811
20000.0,0.15,36.0,385.8385964613348,9000.0,8614.161403538665
20000.0,0.15,36.0,678.1375080154079,9000.0,8321.862491984592
20000.0,0.15,36.0,6.916626914680614,9000.0,8993.08337308532
20000.0,0.15,36.0,816.7111410413926,9000.0,8183.288858958607
20000.0,0.15,36.0,101.81030408962066,9000.0,8898.18969591038
20000.0,0.15,36.0,444.3129480061368,9000.0,8555.687051993864
20000.0,0.15,36.0,955.4058285226508,9000.0,8044.594171477349
20000.0,0.15,36.0,435.5015295450349,9000.0,8564.498470454964
20000.0,0.15,36.0,294.8836663858809,9000.0,8705.11633361412
20000.0,0.15,36.0,55.885438079049734,9000.0,8944.114561920951
20000.0,0.15,36.0,37.299362056782755,9000.0,8962.700637943217
20000.0,0.15,36.0,109.91587238871175,9000.0,8890.084127611288
20000.0,0.15,36.0,62.62522766114787,9000.0,8937.374772338851
20000.0,0.15,36.0,311.4912722115159,9000.0,8688.508727788485
20000.0,0.15,36.0,362.7439809292464,9000.0,8637.256019070754
20000.0,0.15,36.0,374.61056277204204,9000.0,8625.389437227957
20000.0,0.15,36.0,755.7087516537555,9000.0,8244.291248346244
20000.0,0.15,36.0,158.88271469917925,9000.0,8841.117285300821
20000.0,0.15,36.0,14.462338360247683,9000.0,8985.537661639752
20000.0,0.15,36.0,65.23598819943909,9000.0,8934.76401180056
20000.0,0.15,36.0,1792.9945814776497,9000.0,7207.005418522351
20000.0,0.15,36.0,4.730199554427591,9000.0,8995.269800445572
20000.0,0.15,36.0,380.01529957340733,9000.0,8619.984700426592
20000.0,0.15,36.0,108.69981263826071,9000.0,8891.30018736174
20000.0,0.15,36.0,52.36684646620781,9000.0,8947.633153533792
20000.0,0.15,36.0,1490.4122000133937,9000.0,7509.587799986606
20000.0,0.15,36.0,704.3677076312708,9000.0,8295.63229236873
20000.0,0.15,36.0,54.58630478438802,9000.0,8945.413695215611
20000.0,0.15,36.0,89.78693329971313,9000.0,8910.213066700288
20000.0,0.15,36.0,16.9422409547731,9000.0,8983.057759045227
20000.0,0.15,36.0,54.90978267180244,9000.0,8945.090217328197
20000.0,0.15,36.0,522.0394781013576,9000.0,8477.960521898642
20000.0,0.15,36.0,1407.6000011309293,9000.0,7592.39999886907
20000.0,0.15,36.0,1015.0228684771901,9000.0,7984.97713152281
20000.0,0.15,36.0,10.038083103034245,9000.0,8989.961916896966
20000.0,0.15,36.0,425.07928978064854,9000.0,8574.920710219352
20000.0,0.15,36.0,8.242983160726702,9000.0,8991.757016839274
20000.0,0.15,36.0,59.30915375922534,9000.0,8940.690846240775
20000.0,0.15,36.0,116.4441029232963,9000.0,8883.555897076703
20000.0,0.15,36.0,103.02810733890742,9000.0,8896.971892661093
20000.0,0.15,36.0,202.12210809655343,9000.0,8797.877891903447
20000.0,0.15,36.0,64.92088252198151,9000.0,8935.079117478019
20000.0,0.15,36.0,44.88254898964349,9000.0,8955.117451010357
20000.0,0.15,36.0,4.860835283118198,9000.0,8995.139164716882
20000.0,0.15,36.0,7.328747768481444,9000.0,8992.67125223152
20000.0,0.15,36.0,22.529041186607323,9000.0,8977.470958813392
20000.0,0.15,36.0,66.25260240397554,9000.0,8933.747397596024
20000.0,0.15,36.0,497.62083047882453,9000.0,8502.379169521175
20000.0,0.15,36.0,20.56872757901641,9000.0,8979.431272420983
20000.0,0.15,36.0,573.1112592181724,9000.0,8426.888740781827
20000.0,0.15,36.0,112.73226308142434,9000.0,8887.267736918575
20000.0,0.15,36.0,516.5422636438466,9000.0,8483.457736356153
20000.0,0.15,36.0,191.15254145571913,9000.0,8808.84745854428
20000.0,0.15,36.0,472.11413252801316,9000.0,8527.885867471987
20000.0,0.15,36.0,474.4916347908068,9000.0,8525.508365209193
20000.0,0.15,36.0,722.7217884157564,9000.0,8277.278211584244
20000.0,0.15,36.0,138.11964460030745,9000.0,8861.880355399693
20000.0,0.15,36.0,52.133872740795645,9000.0,8947.866127259203
20000.0,0.15,36.0,8.457033387725552,9000.0,8991.542966612275
20000.0,0.15,36.0,178.69167588586615,9000.0,8821.308324114134
20000.0,0.15,36.0,12.438100841414219,9000.0,8987.561899158585
20000.0,0.15,36.0,30.26987446206871,9000.0,8969.730125537932
20000.0,0.15,36.0,693.2214269031024,9000.0,8306.778573096897
20000.0,0.15,36.0,38.680684678099105,9000.0,8961.319315321902
20000.0,0.15,36.0,11.723991783058565,9000.0,8988.27600821694
20000.0,0.15,36.0,22.53550459454803,9000.0,8977.464495405451
20000.0,0.15,36.0,32.80819943852291,9000.0,8967.191800561477
20000.0,0.15,36.0,992.2218214952477,9000.0,8007.778178504752
20000.0,0.15,36.0,74.70608507338032,9000.0,8925.29391492662
20000.0,0.15,36.0,97.21297041421863,9000.0,8902.787029585781
20000.0,0.15,36.0,156.27123902853927,9000.0,8843.72876097146
20000.0,0.15,36.0,11.388805099596933,9000.0,8988.611194900403
20000.0,0.15,36.0,290.4605356160031,9000.0,8709.539464383997
20000.0,0.15,36.0,2.2334016282462357,9000.0,8997.766598371754
20000.0,0.15,36.0,0.4002932844237603,9000.0,8999.599706715577
20000.0,0.15,36.0,678.1477219035083,9000.0,8321.852278096492
,,,,,
20000.0,0.15,36.0,25.649623822592268,9000.0,8974.350376177408
20000.0,0.15,36.0,329.16128713856193,9000.0,8670.838712861438
20000.0,0.15,36.0,726.1244806914299,9000.0,8273.87551930857
20000.0,0.15,36.0,54.19762787534835,9000.0,8945.802372124652
20000.0,0.15,36.0,43.47297172172282,9000.0,8956.527028278277
20000.0,0.15,36.0,37.90660538315293,9000.0,8962.093394616848
20000.0,0.15,36.0,1156.4723650146725,9000.0,7843.5276349853275
,,,,,
20000.0,0.15,36.0,641.586150038741,9000.0,8358.413849961258
20000.0,0.15,36.0,37.338433557534294,9000.0,8962.661566442466
20000.0,0.15,36.0,586.7947158357873,9000.0,8413.205284164213
20000.0,0.15,36.0,554.9067146482253,9000.0,8445.093285351775
20000.0,0.15,36.0,93.42600600290416,9000.0,8906.573993997095
20000.0,0.15,36.0,23.301972799960005,9000.0,8976.69802720004
20000.0,0.15,36.0,274.2306583570248,9000.0,8725.769341642976
20000.0,0.15,36.0,224.46546490463575,9000.0,8775.534535095365
20000.0,0.15,36.0,292.6847239073179,9000.0,8707.315276092682
20000.0,0.15,36.0,509.9540963560321,9000.0,8490.045903643968
20000.0,0.15,36.0,52.67744809403112,9000.0,8947.322551905969
20000.0,0.15,36.0,13.636282948689573,9000.0,8986.36371705131
20000.0,0.15,36.0,6.580006287361824,9000.0,8993.419993712638
20000.0,0.15,36.0,59.23997208610798,9000.0,8940.760027913891
20000.0,0.15,36.0,114.19328132792076,9000.0,8885.80671867208
20000.0,0.15,36.0,19.930511469305166,9000.0,8980.069488530695
20000.0,0.15,36.0,518.7604082530104,9000.0,8481.23959174699
20000.0,0.15,36.0,72.40836273372862,9000.0,8927.59163726627
20000.0,0.15,36.0,203.5329228264425,9000.0,8796.467077173558
20000.0,0.15,36.0,9.7642283670897,9000.0,8990.23577163291
20000.0,0.15,36.0,9.24157922981398,9000.0,8990.758420770186
20000.0,0.15,36.0,23.649377932066987,9000.0,8976.350622067934
20000.0,0.15,36.0,41.955001224037304,9000.0,8958.044998775962
20000.0,0.15,36.0,69.67170293582713,9000.0,8930.328297064172
20000.0,0.15,36.0,421.6945155159471,9000.0,8578.305484484054
20000.0,0.15,36.0,179.68460481155415,9000.0,8820.315395188445
20000.0,0.15,36.0,450.49176570279604,9000.0,8549.508234297204
20000.0,0.15,36.0,48.77878406013543,9000.0,8951.221215939864
20000.0,0.15,36.0,54.07781245175849,9000.0,8945.922187548242
20000.0,0.15,36.0,1145.272809707859,9000.0,7854.727190292141
20000.0,0.15,36.0,3.241029140924472,9000.0,8996.758970859075
20000.0,0.15,36.0,87.42938366379312,9000.0,8912.570616336207
20000.0,0.15,36.0,13.63585386469764,9000.0,8986.364146135302
20000.0,0.15,36.0,255.36512019913434,9000.0,8744.634879800866
20000.0,0.15,36.0,1696.8374043995366,9000.0,7303.162595600464
20000.0,0.15,36.0,5.093410355680703,9000.0,8994.906589644319
20000.0,0.15,36.0,32.4282459623952,9000.0,8967.571754037604
20000.0,0.15,36.0,88.53973671341666,9000.0,8911.460263286583
20000.0,0.15,36.0,69.91584830915231,9000.0,8930.084151690848
20000.0,0.15,36.0,121.80385583442731,9000.0,8878.196144165573
20000.0,0.15,36.0,409.6715927123956,9000.0,8590.328407287605
20000.0,0.15,36.0,29.630941444411903,9000.0,8970.369058555589
20000.0,0.15,36.0,486.9853469173714,9000.0,8513.014653082628
20000.0,0.15,36.0,197.27017429883622,9000.0,8802.729825701164
20000.0,0.15,36.0,12.621034146943487,9000.0,8987.378965853057
20000.0,0.15,36.0,71.3689473865852,9000.0,8928.631052613415
20000.0,0.15,36.0,393.2612167304505,9000.0,8606.73878326955
20000.0,0.15,36.0,174.16561560315466,9000.0,8825.834384396845
20000.0,0.15,36.0,73.6863176877435,9000.0,8926.313682312257
20000.0,0.15,36.0,53.97794471940677,9000.0,8946.022055280593
20000.0,0.15,36.0,24.029273983040586,9000.0,8975.97072601696
20000.0,0.15,36.0,1523.0767799330845,9000.0,7476.923220066916
,,,,,
20000.0,0.15,36.0,35.05910975420614,9000.0,8964.940890245794
20000.0,0.15,36.0,83.47874423931587,9000.0,8916.521255760685
20000.0,0.15,36.0,4.002549080371551,9000.0,8995.997450919629
20000.0,0.15,36.0,99.7370481316129,9000.0,8900.262951868388
20000.0,0.15,36.0,91.1697775248048,9000.0,8908.830222475195
20000.0,0.15,36.0,60.39237056011693,9000.0,8939.607629439883
20000.0,0.15,36.0,25.334287498342793,9000.0,8974.665712501657
20000.0,0.15,36.0,57.35045615219807,9000.0,8942.649543847801
20000.0,0.15,36.0,22.544742546170305,9000.0,8977.45525745383
20000.0,0.15,36.0,54.58182211010095,9000.0,8945.418177889898
20000.0,0.15,36.0,91.44144921222671,9000.0,8908.558550787773
20000.0,0.15,36.0,53.05507815616472,9000.0,8946.944921843835
20000.0,0.15,36.0,502.9771120112349,9000.0,8497.022887988765
20000.0,0.15,36.0,9.493378249971638,9000.0,8990.506621750028
20000.0,0.15,36.0,559.587429959775,9000.0,8440.412570040226
20000.0,0.15,36.0,963.272342270807,9000.0,8036.727657729193
20000.0,0.15,36.0,28.94834598867694,9000.0,8971.051654011322
20000.0,0.15,36.0,4.381464843331671,9000.0,8995.61853515667
20000.0,0.15,36.0,806.3847507887588,9000.0,8193.615249211241
20000.0,0.15,36.0,376.4385062863929,9000.0,8623.561493713607
20000.0,0.15,36.0,17.582468409527465,9000.0,8982.417531590472
20000.0,0.15,36.0,16.15683024356587,9000.0,8983.843169756434
20000.0,0.15,36.0,469.1011397302645,9000.0,8530.898860269735
20000.0,0.15,36.0,554.5853479680134,9000.0,8445.414652031986
20000.0,0.15,36.0,1410.2729573161464,9000.0,7589.727042683853
20000.0,0.15,36.0,1951.3084698599032,9000.0,7048.691530140097
20000.0,0.15,36.0,14.612431985466563,9000.0,8985.387568014534
20000.0,0.15,36.0,12.978948367233292,9000.0,8987.021051632766
,,,,,
20000.0,0.15,36.0,295.0918753166266,9000.0,8704.908124683374
20000.0,0.15,36.0,87.28907364777824,9000.0,8912.710926352222
20000.0,0.15,36.0,192.08407455798923,9000.0,8807.91592544201
20000.0,0.15,36.0,688.3303091122082,9000.0,8311.669690887791
20000.0,0.15,36.0,30.125906925339773,9000.0,8969.87409307466
20000.0,0.15,36.0,241.22076137217158,9000.0,8758.779238627829
20000.0,0.15,36.0,317.46633951087307,9000.0,8682.533660489127
20000.0,0.15,36.0,890.3206176960729,9000.0,8109.679382303927
20000.0,0.15,36.0,636.589845926593,9000.0,8363.410154073406
20000.0,0.15,36.0,934.6177009111013,9000.0,8065.382299088898
20000.0,0.15,36.0,937.2292841852044,9000.0,8062.770715814796
20000.0,0.15,36.0,59.45146316549607,9000.0,8940.548536834503
20000.0,0.15,36.0,285.0923889140844,9000.0,8714.907611085915
,,,,,
20000.0,0.15,36.0,32.526636606130985,9000.0,8967.473363393869
20000.0,0.15,36.0,256.2846979010578,9000.0,8743.715302098943
20000.0,0.15,36.0,339.9607326256743,9000.0,8660.039267374326
20000.0,0.15,36.0,20.944051752525105,9000.0,8979.055948247475
