pd,lgd,ead,ecl,limit,rate,term,profit,fallback,top_drivers,counterfactual
0.2562122866406965,0.1199660531959114,674.0,20.71658756898555,20000.0,0.15,36.0,8979.283412431014,credit,"[('num__installment_commitment', 1.1486084009553927), ('cat__employment_4<=X<7', -0.6656808424310587), ('cat__other_payment_plans_none', -0.6248186604287902)]","{'feature': 'credit_amount', 'from': 674, 'to': 337.0, 'pd_before': 0.2562122866406966, 'pd_after': 0.24889446458133027, 'delta': -0.007317822059366347}"
0.5959347171604533,0.5723343693836153,3244.0,1106.4437982312122,20000.0,0.15,36.0,7893.556201768788,credit,"[('num__duration', 0.513179888085619), ('cat__credit_history_no credits/all paid', 0.505569010050849), ('cat__savings_status_<100', 0.5049896871194027)]","{'feature': 'credit_amount', 'from': 3244, 'to': 1622.0, 'pd_before': 0.5959347171604533, 'pd_after': 0.5503197428654799, 'delta': -0.04561497429497341}"
0.0303449003566631,0.3752592566124242,4591.0,52.278657006421376,20000.0,0.15,36.0,8947.721342993578,credit,"[('cat__checking_status_no checking', -1.0176603432442761), ('num__duration', 0.6842398507808253), ('cat__personal_status_male single', -0.6625914811599087)]","{'feature': 'credit_amount', 'from': 4591, 'to': 2295.5, 'pd_before': 0.030344900356663165, 'pd_after': 0.023467713962515614, 'delta': -0.006877186394147552}"
0.674856670503115,0.6381552760432855,3844.0,1655.469897620959,20000.0,0.15,36.0,7344.530102379041,credit,"[('num__duration', 1.3684797015616506), ('num__installment_commitment', 1.1486084009553927), ('cat__employment_4<=X<7', -0.6656808424310587)]","{'feature': 'credit_amount', 'from': 3844, 'to': 1922.0, 'pd_before': 0.674856670503115, 'pd_after': 0.624602682556044, 'delta': -0.05025398794707103}"
0.3786132382196674,0.2497309959950731,3915.0,370.1689701184808,20000.0,0.15,36.0,8629.83102988152,credit,"[('num__installment_commitment', 1.1486084009553927), ('num__duration', 0.7697698321284284), ('cat__personal_status_male single', -0.6625914811599087)]","{'feature': 'credit_amount', 'from': 3915, 'to': 1957.5, 'pd_before': 0.37861323821966747, 'pd_after': 0.3272551894413457, 'delta': -0.051358048778321785}"
0.0696297123151064,0.3410072180962512,2108.0,50.05284631212246,20000.0,0.15,36.0,8949.947153687877,credit,"[('cat__checking_status_no checking', -1.0176603432442761), ('cat__employment_4<=X<7', -0.6656808424310587), ('cat__other_payment_plans_none', -0.6248186604287902)]","{'feature': 'credit_amount', 'from': 2108, 'to': 1054.0, 'pd_before': 0.06962971231510642, 'pd_after': 0.06217318062866386, 'delta': -0.007456531686442565}"
0.4546528019552869,0.4242070095060372,3031.0,584.5795905128895,20000.0,0.15,36.0,8415.420409487111,credit,"[('num__duration', 1.2829497202140474), ('num__installment_commitment', 1.1486084009553927), ('cat__personal_status_male single', -0.6625914811599087)]","{'feature': 'credit_amount', 'from': 3031, 'to': 1515.5, 'pd_before': 0.4546528019552871, 'pd_after': 0.4118727176859842, 'delta': -0.04278008426930291}"
0.2634494373096272,0.4904488945647609,1501.0,193.94193643862465,20000.0,0.15,36.0,8806.058063561375,credit,"[('cat__credit_history_critical/other existing credit', -0.9320508917489864), ('cat__purpose_education', 0.8570681585031974), ('cat__other_payment_plans_none', -0.6248186604287902)]","{'feature': 'credit_amount', 'from': 1501, 'to': 750.5, 'pd_before': 0.26344943730962717, 'pd_after': 0.24704171607175557, 'delta': -0.016407721237871598}"
0.0243407137742969,0.3855849727355836,1382.0,12.97064139761124,20000.0,0.15,36.0,8987.029358602389,credit,"[('cat__checking_status_no checking', -1.0176603432442761), ('cat__credit_history_critical/other existing credit', -0.9320508917489864), ('cat__other_payment_plans_none', -0.6248186604287902)]","{'feature': 'credit_amount', 'from': 1382, 'to': 691.0, 'pd_before': 0.024340713774297012, 'pd_after': 0.02252263274448896, 'delta': -0.001818081029808051}"
0.8225880612426498,0.2769959753949154,951.0,216.68875683588627,20000.0,0.15,36.0,8783.311243164113,cashflow,"[('num__installment_commitment', 1.1486084009553927), ('num__existing_credits', 0.7181910598315825), ('num__duration', 0.34211992539041264)]","{'feature': 'credit_amount', 'from': 951, 'to': 475.5, 'pd_before': 0.8225880612426498, 'pd_after': 0.8144638799228587, 'delta': -0.00812418131979109}"
0.1682726384711552,0.5271899472554669,2760.0,244.8441357844046,20000.0,0.15,36.0,8755.155864215596,credit,"[('num__installment_commitment', 1.1486084009553927), ('cat__purpose_used car', -0.9813482536491334), ('num__duration', 0.6842398507808253)]","{'feature': 'credit_amount', 'from': 2760, 'to': 1380.0, 'pd_before': 0.1682726384711552, 'pd_after': 0.14720764662490923, 'delta': -0.021064991846245967}"
0.7065915947022257,0.3899976733844998,4297.0,1184.1203280238187,20000.0,0.15,36.0,7815.879671976181,credit,"[('num__installment_commitment', 1.1486084009553927), ('cat__other_payment_plans_none', -0.6248186604287902), ('num__duration', 0.513179888085619)]","{'feature': 'credit_amount', 'from': 4297, 'to': 2148.5, 'pd_before': 0.7065915947022257, 'pd_after': 0.6528811097235098, 'delta': -0.05371048497871589}"
0.0553619089199601,0.1301806854368723,936.0,6.745799970275285,20000.0,0.15,36.0,8993.254200029725,credit,"[('num__installment_commitment', 1.1486084009553927), ('cat__checking_status_no checking', -1.0176603432442761), ('cat__credit_history_critical/other existing credit', -0.9320508917489864)]","{'feature': 'credit_amount', 'from': 936, 'to': 468.0, 'pd_before': 0.05536190891996019, 'pd_after': 0.05261282319367504, 'delta': -0.0027490857262851554}"
0.5673649241246606,0.0350831958751397,1168.0,23.24901052639515,20000.0,0.15,36.0,8976.750989473605,credit,"[('num__installment_commitment', 1.1486084009553927), ('cat__other_payment_plans_none', -0.6248186604287902), ('cat__checking_status_<0', 0.5232774123312848)]","{'feature': 'credit_amount', 'from': 1168, 'to': 584.0, 'pd_before': 0.5673649241246607, 'pd_after': 0.5508055033035055, 'delta': -0.016559420821155135}"
0.1381881876532452,0.523590292036515,5117.0,370.235384889732,20000.0,0.15,36.0,8629.764615110267,credit,"[('cat__checking_status_no checking', -1.0176603432442761), ('num__installment_commitment', 0.8614563007165446), ('num__duration', 0.7697698321284284)]","{'feature': 'credit_amount', 'from': 5117, 'to': 2558.5, 'pd_before': 0.13818818765324534, 'pd_after': 0.10671482407706968, 'delta': -0.03147336357617565}"
0.5045169553549416,0.2112402211780377,902.0,96.12999445999776,20000.0,0.15,36.0,8903.870005540002,credit,"[('num__installment_commitment', 1.1486084009553927), ('cat__employment_4<=X<7', -0.6656808424310587), ('cat__other_payment_plans_none', -0.6248186604287902)]","{'feature': 'credit_amount', 'from': 902, 'to': 451.0, 'pd_before': 0.5045169553549416, 'pd_after': 0.4915473237698186, 'delta': -0.012969631585122987}"
0.1225612591651413,0.272424907198842,1495.0,49.9161657830841,20000.0,0.15,36.0,8950.083834216915,credit,"[('num__installment_commitment', 1.1486084009553927), ('cat__checking_status_no checking', -1.0176603432442761), ('cat__credit_history_critical/other existing credit', -0.9320508917489864)]","{'feature': 'credit_amount', 'from': 1495, 'to': 747.5, 'pd_before': 0.12256125916514134, 'pd_after': 0.11360982565101845, 'delta': -0.008951433514122892}"
0.4148000870966424,0.2132876858683779,10623.0,939.8354074188728,20000.0,0.15,36.0,8060.164592581127,credit,"[('num__credit_amount', 1.2220510615206384), ('cat__purpose_used car', -0.9813482536491334), ('cat__credit_history_critical/other existing credit', -0.9320508917489864)]","{'feature': 'credit_amount', 'from': 10623, 'to': 5311.5, 'pd_before': 0.41480008709664234, 'pd_after': 0.2778438017977044, 'delta': -0.13695628529893794}"
0.0518010324717763,0.2028918880490095,1935.0,20.33686795890288,20000.0,0.15,36.0,8979.663132041098,credit,"[('num__installment_commitment', 1.1486084009553927), ('cat__checking_status_no checking', -1.0176603432442761), ('cat__credit_history_critical/other existing credit', -0.9320508917489864)]","{'feature': 'credit_amount', 'from': 1935, 'to': 967.5, 'pd_before': 0.051801032471776316, 'pd_after': 0.04659912203773075, 'delta': -0.005201910434045567}"
0.1143730905778606,0.355797616922932,1424.0,57.94779044842397,20000.0,0.15,36.0,8942.052209551575,credit,"[('num__installment_commitment', 1.1486084009553927), ('cat__credit_history_critical/other existing credit', -0.9320508917489864), ('cat__employment_4<=X<7', -0.6656808424310587)]","{'feature': 'credit_amount', 'from': 1424, 'to': 712.0, 'pd_before': 0.11437309057786067, 'pd_after': 0.10633493758468014, 'delta': -0.00803815299318053}"
0.6844988729566547,0.2527855261620131,6568.0,1136.4702861522644,20000.0,0.15,36.0,7863.529713847735,credit,"[('num__credit_amount', 0.7555710601588584), ('num__duration', 0.6842398507808253), ('num__installment_commitment', 0.5743042004776964)]","{'feature': 'credit_amount', 'from': 6568, 'to': 3284.0, 'pd_before': 0.6844988729566547, 'pd_after': 0.5979039697174027, 'delta': -0.08659490323925201}"
0.0026277145493582,0.1793221305699947,1413.0,0.6658160159587382,20000.0,0.15,36.0,8999.334183984041,credit,"[('cat__checking_status_no checking', -1.0176603432442761), ('cat__purpose_used car', -0.9813482536491334), ('num__installment_commitment', 0.8614563007165446)]","{'feature': 'credit_amount', 'from': 1413, 'to': 706.5, 'pd_before': 0.0026277145493582366, 'pd_after': 0.0024230936920821063, 'delta': -0.00020462085727613027}"
0.0089169665226184,0.4590770861908705,3074.0,12.58364957725172,20000.0,0.15,36.0,8987.416350422749,credit,"[('cat__checking_status_no checking', -1.0176603432442761), ('cat__credit_history_critical/other existing credit', -0.9320508917489864), ('cat__personal_status_male single', -0.6625914811599087)]","{'feature': 'credit_amount', 'from': 3074, 'to': 1537.0, 'pd_before': 0.008916966522618495, 'pd_after': 0.007482659128738561, 'delta': -0.0014343073938799349}"
0.0507274580318939,0.1789990815143678,3835.0,34.82244579585148,20000.0,0.15,36.0,8965.177554204149,credit,"[('num__duration', 1.026359776171238), ('cat__checking_status_no checking', -1.0176603432442761), ('cat__other_payment_plans_none', -0.6248186604287902)]","{'feature': 'credit_amount', 'from': 3835, 'to': 1917.5, 'pd_before': 0.05072745803189395, 'pd_after': 0.04109859200437764, 'delta': -0.009628866027516308}"
0.7063780968420976,0.3457081590964997,5293.0,1292.5541541720663,20000.0,0.15,36.0,7707.445845827933,cashflow,"[('num__duration', 0.7697698321284284), ('cat__personal_status_male single', -0.6625914811599087), ('num__credit_amount', 0.6088973236024418)]","{'feature': 'credit_amount', 'from': 5293, 'to': 2646.5, 'pd_before': 0.7063780968420976, 'pd_after': 0.6395494308508254, 'delta': -0.06682866599127224}"
0.1586498707782836,0.5076989649403628,1908.0,153.6824838473646,20000.0,0.15,36.0,8846.317516152636,credit,"[('num__installment_commitment', 1.1486084009553927), ('num__duration', 0.8552998134760316), ('cat__personal_status_male single', -0.6625914811599087)]","{'feature': 'credit_amount', 'from': 1908, 'to': 954.0, 'pd_before': 0.15864987077828366, 'pd_after': 0.14454351028378815, 'delta': -0.014106360494495512}"
0.0251025056699285,0.7530324010141247,3342.0,63.173826387996094,20000.0,0.15,36.0,8936.826173612004,credit,"[('num__installment_commitment', 1.1486084009553927), ('num__duration', 1.026359776171238), ('cat__checking_status_no checking', -1.0176603432442761)]","{'feature': 'credit_amount', 'from': 3342, 'to': 1671.0, 'pd_before': 0.02510250566992854, 'pd_after': 0.020803857697629123, 'delta': -0.004298647972299417}"
0.0246229232687282,0.1521967060089666,932.0,3.492695922472764,20000.0,0.15,36.0,8996.507304077528,credit,"[('cat__credit_history_critical/other existing credit', -0.9320508917489864), ('cat__employment_4<=X<7', -0.6656808424310587), ('cat__other_payment_plans_none', -0.6248186604287902)]","{'feature': 'credit_amount', 'from': 932, 'to': 466.0, 'pd_before': 0.024622923268728256, 'pd_after': 0.023367731790205824, 'delta': -0.0012551914785224327}"
0.5232206234738279,0.2742552144652977,3104.0,445.4115352780065,20000.0,0.15,36.0,8554.588464721994,credit,"[('num__installment_commitment', 0.8614563007165446), ('cat__employment_4<=X<7', -0.6656808424310587), ('cat__personal_status_male single', -0.6625914811599087)]","{'feature': 'credit_amount', 'from': 3104, 'to': 1552.0, 'pd_before': 0.5232206234738279, 'pd_after': 0.4786155608754412, 'delta': -0.0446050625983867}"
0.1738455756064424,0.132416095684445,3913.0,90.07707363875808,20000.0,0.15,36.0,8909.922926361241,credit,"[('num__duration', 1.026359776171238), ('cat__personal_status_male single', -0.6625914811599087), ('cat__other_payment_plans_none', -0.6248186604287902)]","{'feature': 'credit_amount', 'from': 3913, 'to': 1956.5, 'pd_before': 0.17384557560644248, 'pd_after': 0.1438485117549527, 'delta': -0.029997063851489786}"
0.7262840192051173,0.2838666412794342,3021.0,622.8329393481346,20000.0,0.15,36.0,8377.167060651866,credit,"[('num__duration', 0.6842398507808253), ('cat__other_payment_plans_none', -0.6248186604287902), ('num__installment_commitment', 0.5743042004776964)]","{'feature': 'credit_amount', 'from': 3021, 'to': 1510.5, 'pd_before': 0.7262840192051173, 'pd_after': 0.6904202865413067, 'delta': -0.0358637326638106}"
0.0901642803253182,0.1614951061675817,1364.0,19.861326792273434,20000.0,0.15,36.0,8980.138673207726,credit,"[('cat__checking_status_no checking', -1.0176603432442761), ('cat__other_payment_plans_none', -0.6248186604287902), ('num__age', -0.5909325278229258)]","{'feature': 'credit_amount', 'from': 1364, 'to': 682.0, 'pd_before': 0.09016428032531824, 'pd_after': 0.0839317592847244, 'delta': -0.006232521040593839}"
0.4538137334646633,0.6272279762473258,625.0,177.90291852142755,20000.0,0.15,36.0,8822.097081478572,cashflow,"[('num__installment_commitment', 1.1486084009553927), ('cat__other_parties_guarantor', -0.6376122101131426), ('cat__savings_status_<100', 0.5049896871194027)]","{'feature': 'credit_amount', 'from': 625, 'to': 312.5, 'pd_before': 0.4538137334646633, 'pd_after': 0.44491878532635537, 'delta': -0.008894948138307934}"
0.7129183685916191,0.2707310312866506,1200.0,231.6109501824067,20000.0,0.15,36.0,8768.389049817593,credit,"[('num__installment_commitment', 1.1486084009553927), ('cat__purpose_education', 0.8570681585031974), ('cat__savings_status_no known savings', -0.6074598829357278)]","{'feature': 'credit_amount', 'from': 1200, 'to': 600.0, 'pd_before': 0.7129183685916191, 'pd_after': 0.6985868057350696, 'delta': -0.014331562856549462}"
0.1684986780572212,0.4266393763329152,707.0,50.82493683991224,20000.0,0.15,36.0,8949.175063160088,credit,"[('num__installment_commitment', 1.1486084009553927), ('cat__checking_status_no checking', -1.0176603432442761), ('cat__personal_status_male single', -0.6625914811599087)]","{'feature': 'credit_amount', 'from': 707, 'to': 353.5, 'pd_before': 0.16849867805722124, 'pd_after': 0.16287764109156802, 'delta': -0.00562103696565322}"
0.0522980998459123,0.0723017851737488,2978.0,11.260550528602067,20000.0,0.15,36.0,8988.739449471397,credit,"[('num__installment_commitment', 1.1486084009553927), ('cat__checking_status_no checking', -1.0176603432442761), ('num__duration', 0.6842398507808253)]","{'feature': 'credit_amount', 'from': 2978, 'to': 1489.0, 'pd_before': 0.052298099845912334, 'pd_after': 0.044430901118596176, 'delta': -0.007867198727316158}"
0.0436437247453468,0.1735163242259453,4657.0,35.26698921489141,20000.0,0.15,36.0,8964.733010785108,credit,"[('cat__checking_status_no checking', -1.0176603432442761), ('cat__purpose_used car', -0.9813482536491334), ('num__installment_commitment', 0.8614563007165446)]","{'feature': 'credit_amount', 'from': 4657, 'to': 2328.5, 'pd_before': 0.0436437247453468, 'pd_after': 0.03373385051271908, 'delta': -0.009909874232627722}"
0.5120054293321958,0.2787074185914578,2613.0,372.874346186049,20000.0,0.15,36.0,8627.125653813951,credit,"[('num__installment_commitment', 1.1486084009553927), ('num__duration', 1.026359776171238), ('cat__checking_status_no checking', -1.0176603432442761)]","{'feature': 'credit_amount', 'from': 2613, 'to': 1306.5, 'pd_before': 0.512005429332196, 'pd_after': 0.4744556360604842, 'delta': -0.03754979327171176}"
0.5726563352196681,0.298372029950571,10961.0,1872.8472445440789,20000.0,0.15,36.0,7127.152755455922,credit,"[('num__duration', 1.3684797015616506), ('num__credit_amount', 1.2609339814861826), ('cat__employment_4<=X<7', -0.6656808424310587)]","{'feature': 'credit_amount', 'from': 10961, 'to': 5480.5, 'pd_before': 0.5726563352196682, 'pd_after': 0.41635133466129487, 'delta': -0.15630500055837332}"
0.5050344821162295,0.3008503173551267,7865.0,1195.0064028899044,20000.0,0.15,36.0,7804.993597110096,credit,"[('num__installment_commitment', 1.1486084009553927), ('num__credit_amount', 0.904775637659778), ('cat__personal_status_male single', -0.6625914811599087)]","{'feature': 'credit_amount', 'from': 7865, 'to': 3932.5, 'pd_before': 0.5050344821162295, 'pd_after': 0.3935893691382815, 'delta': -0.11144511297794796}"
0.0621780121625931,0.2241368837020046,1478.0,20.59797833198346,20000.0,0.15,36.0,8979.402021668016,credit,"[('num__installment_commitment', 1.1486084009553927), ('cat__checking_status_no checking', -1.0176603432442761), ('cat__employment_4<=X<7', -0.6656808424310587)]","{'feature': 'credit_amount', 'from': 1478, 'to': 739.0, 'pd_before': 0.062178012162593124, 'pd_after': 0.057401392984605414, 'delta': -0.004776619177987711}"
0.8334600044282999,0.127441936644179,3149.0,334.4797170443172,20000.0,0.15,36.0,8665.520282955684,cashflow,"[('num__installment_commitment', 1.1486084009553927), ('num__duration', 0.6842398507808253), ('cat__personal_status_male single', -0.6625914811599087)]","{'feature': 'credit_amount', 'from': 3149, 'to': 1574.5, 'pd_before': 0.8334600044282999, 'pd_after': 0.8067801491004797, 'delta': -0.026679855327820245}"
0.3920683231046469,0.2791084479928187,4210.0,460.6985367210057,20000.0,0.15,36.0,8539.301463278995,credit,"[('num__installment_commitment', 1.1486084009553927), ('num__duration', 1.026359776171238), ('cat__personal_status_male single', -0.6625914811599087)]","{'feature': 'credit_amount', 'from': 4210, 'to': 2105.0, 'pd_before': 0.392068323104647, 'pd_after': 0.3360868247943947, 'delta': -0.05598149831025229}"
0.0832284418071252,0.5065268922175599,2507.0,105.6887120394917,20000.0,0.15,36.0,8894.311287960509,credit,"[('cat__checking_status_no checking', -1.0176603432442761), ('cat__personal_status_male single', -0.6625914811599087), ('cat__housing_for free', -0.6370784452339096)]","{'feature': 'credit_amount', 'from': 2507, 'to': 1253.5, 'pd_before': 0.08322844180712531, 'pd_after': 0.0728664303566627, 'delta': -0.010362011450462616}"
0.0686117653335408,0.2971845333157523,2141.0,43.655751041183656,20000.0,0.15,36.0,8956.344248958816,credit,"[('cat__checking_status_no checking', -1.0176603432442761), ('num__installment_commitment', 0.8614563007165446), ('cat__employment_4<=X<7', -0.6656808424310587)]","{'feature': 'credit_amount', 'from': 2141, 'to': 1070.5, 'pd_before': 0.06861176533354085, 'pd_after': 0.06114800604669264, 'delta': -0.007463759286848212}"
0.2391632483490293,0.2583509088512709,866.0,53.50844486977154,20000.0,0.15,36.0,8946.49155513023,credit,"[('num__installment_commitment', 1.1486084009553927), ('cat__other_parties_guarantor', -0.6376122101131426), ('cat__other_payment_plans_none', -0.6248186604287902)]","{'feature': 'credit_amount', 'from': 866, 'to': 433.0, 'pd_before': 0.2391632483490293, 'pd_after': 0.230217409874779, 'delta': -0.00894583847425029}"
0.0197060986021858,0.1793106418996187,1544.0,5.455744364889263,20000.0,0.15,36.0,8994.54425563511,credit,"[('cat__checking_status_no checking', -1.0176603432442761), ('cat__credit_history_critical/other existing credit', -0.9320508917489864), ('cat__employment_4<=X<7', -0.6656808424310587)]","{'feature': 'credit_amount', 'from': 1544, 'to': 772.0, 'pd_before': 0.01970609860218582, 'pd_after': 0.018061718216885625, 'delta': -0.0016443803853001954}"
0.6645426853950804,0.4471054876698191,1823.0,541.6510022486741,20000.0,0.15,36.0,8458.348997751325,cashflow,"[('num__installment_commitment', 1.1486084009553927), ('num__duration', 0.6842398507808253), ('cat__personal_status_male single', -0.6625914811599087)]","{'feature': 'credit_amount', 'from': 1823, 'to': 911.5, 'pd_before': 0.6645426853950804, 'pd_after': 0.6407790520808525, 'delta': -0.023763633314227928}"
0.2781096103168508,0.3836808314563755,14555.0,1553.0960275332104,20000.0,0.15,36.0,7446.90397246679,cashflow,"[('num__credit_amount', 1.6743813612381524), ('cat__personal_status_male single', -0.6625914811599087), ('cat__other_payment_plans_none', -0.6248186604287902)]","{'feature': 'credit_amount', 'from': 14555, 'to': 7277.5, 'pd_before': 0.27810961031685083, 'pd_after': 0.1429442009268779, 'delta': -0.13516540938997293}"
0.8152444611638288,0.3094391934856747,2767.0,698.0271845350017,20000.0,0.15,36.0,8301.972815464998,credit,"[('num__installment_commitment', 1.1486084009553927), ('num__duration', 0.5987098694332221), ('num__age', -0.5632325655812261)]","{'feature': 'credit_amount', 'from': 2767, 'to': 1383.5, 'pd_before': 0.8152444611638288, 'pd_after': 0.7900619871885947, 'delta': -0.0251824739752341}"
0.083934166130902,0.2784128954231005,1291.0,30.168545294699506,20000.0,0.15,36.0,8969.8314547053,credit,"[('num__installment_commitment', 1.1486084009553927), ('cat__checking_status_no checking', -1.0176603432442761), ('cat__credit_history_critical/other existing credit', -0.9320508917489864)]","{'feature': 'credit_amount', 'from': 1291, 'to': 645.5, 'pd_before': 0.08393416613090202, 'pd_after': 0.0783981727593038, 'delta': -0.0055359933715982135}"
0.2519786285728346,0.0470097633079548,2522.0,29.87423924481321,20000.0,0.15,36.0,8970.125760755187,credit,"[('num__duration', 0.8552998134760316), ('cat__personal_status_male single', -0.6625914811599087), ('cat__other_parties_guarantor', -0.6376122101131426)]","{'feature': 'credit_amount', 'from': 2522, 'to': 1261.0, 'pd_before': 0.2519786285728346, 'pd_after': 0.22563049486254982, 'delta': -0.02634813371028477}"
0.6500631965758304,0.1968229021989553,915.0,117.07180234094824,20000.0,0.15,36.0,8882.928197659052,credit,"[('num__installment_commitment', 1.1486084009553927), ('num__duration', 0.6842398507808253), ('cat__savings_status_no known savings', -0.6074598829357278)]","{'feature': 'credit_amount', 'from': 915, 'to': 457.5, 'pd_before': 0.6500631965758304, 'pd_after': 0.6379983712476595, 'delta': -0.012064825328170992}"
0.0434327003292,0.1545552440931266,1595.0,10.70683880360001,20000.0,0.15,36.0,8989.2931611964,credit,"[('cat__checking_status_no checking', -1.0176603432442761), ('num__installment_commitment', 0.8614563007165446), ('cat__employment_4<=X<7', -0.6656808424310587)]","{'feature': 'credit_amount', 'from': 1595, 'to': 797.5, 'pd_before': 0.043432700329200095, 'pd_after': 0.039776816037666994, 'delta': -0.0036558842915331013}"
0.7908205558236232,0.1288056560503499,4605.0,469.07524915299,20000.0,0.15,36.0,8530.92475084701,credit,"[('num__duration', 1.3684797015616506), ('cat__purpose_used car', -0.9813482536491334), ('num__installment_commitment', 0.8614563007165446)]","{'feature': 'credit_amount', 'from': 4605, 'to': 2302.5, 'pd_before': 0.7908205558236233, 'pd_after': 0.7436454834956275, 'delta': -0.04717507232799578}"
0.0629783267739874,0.1631962383550566,1185.0,12.179223842481203,20000.0,0.15,36.0,8987.82077615752,credit,"[('cat__checking_status_no checking', -1.0176603432442761), ('cat__credit_history_critical/other existing credit', -0.9320508917489864), ('num__installment_commitment', 0.8614563007165446)]","{'feature': 'credit_amount', 'from': 1185, 'to': 592.5, 'pd_before': 0.06297832677398744, 'pd_after': 0.05907387152356806, 'delta': -0.0039044552504193877}"
0.1735347520199344,0.2044632848373834,3447.0,122.30468028216184,20000.0,0.15,36.0,8877.695319717839,credit,"[('num__installment_commitment', 1.1486084009553927), ('cat__checking_status_no checking', -1.0176603432442761), ('cat__other_payment_plans_none', -0.6248186604287902)]","{'feature': 'credit_amount', 'from': 3447, 'to': 1723.5, 'pd_before': 0.17353475201993446, 'pd_after': 0.14690956475606637, 'delta': -0.02662518726386809}"
0.0587714676070814,0.0833619449146266,1258.0,6.163324237278315,20000.0,0.15,36.0,8993.836675762721,credit,"[('num__installment_commitment', 1.1486084009553927), ('cat__checking_status_no checking', -1.0176603432442761), ('num__duration', 0.6842398507808253)]","{'feature': 'credit_amount', 'from': 1258, 'to': 629.0, 'pd_before': 0.058771467607081476, 'pd_after': 0.05489423425594524, 'delta': -0.003877233351136239}"
0.0461433385954379,0.0689393429700006,717.0,2.2808425662168377,20000.0,0.15,36.0,8997.719157433783,credit,"[('num__installment_commitment', 1.1486084009553927), ('cat__checking_status_no checking', -1.0176603432442761), ('cat__credit_history_critical/other existing credit', -0.9320508917489864)]","{'feature': 'credit_amount', 'from': 717, 'to': 358.5, 'pd_before': 0.046143338595437976, 'pd_after': 0.044361742565697165, 'delta': -0.0017815960297408104}"
0.3887909739460009,0.2639736188054245,1204.0,123.5671946630993,20000.0,0.15,36.0,8876.4328053369,credit,"[('num__installment_commitment', 1.1486084009553927), ('cat__checking_status_no checking', -1.0176603432442761), ('cat__foreign_worker_no', -0.8004849231861298)]","{'feature': 'credit_amount', 'from': 1204, 'to': 602.0, 'pd_before': 0.38879097394600093, 'pd_after': 0.3724664522015265, 'delta': -0.016324521744474407}"
0.1725827116634373,0.0964644945698908,1925.0,32.04760030032078,20000.0,0.15,36.0,8967.95239969968,credit,"[('num__duration', 0.6842398507808253), ('cat__personal_status_male single', -0.6625914811599087), ('cat__other_payment_plans_none', -0.6248186604287902)]","{'feature': 'credit_amount', 'from': 1925, 'to': 962.5, 'pd_before': 0.17258271166343736, 'pd_after': 0.15733968919998695, 'delta': -0.015243022463450412}"
0.3320391497796446,0.2396504624004163,433.0,34.45525439262436,20000.0,0.15,36.0,8965.544745607376,cashflow,"[('cat__checking_status_no checking', -1.0176603432442761), ('num__installment_commitment', 0.8614563007165446), ('cat__other_payment_plans_none', -0.6248186604287902)]","{'feature': 'credit_amount', 'from': 433, 'to': 216.5, 'pd_before': 0.3320391497796448, 'pd_after': 0.32653861304378184, 'delta': -0.005500536735862982}"
0.0625953039156669,0.1897957043314849,666.0,7.912292983148571,20000.0,0.15,36.0,8992.087707016852,credit,"[('cat__credit_history_critical/other existing credit', -0.9320508917489864), ('num__installment_commitment', 0.8614563007165446), ('cat__employment_4<=X<7', -0.6656808424310587)]","{'feature': 'credit_amount', 'from': 666, 'to': 333.0, 'pd_before': 0.06259530391566694, 'pd_after': 0.060384825309403124, 'delta': -0.002210478606263812}"
0.1760878940341682,0.288550672923689,2251.0,114.37394099418486,20000.0,0.15,36.0,8885.626059005815,credit,"[('cat__other_payment_plans_none', -0.6248186604287902), ('cat__savings_status_<100', 0.5049896871194027), ('num__age', -0.42473275437272795)]","{'feature': 'credit_amount', 'from': 2251, 'to': 1125.5, 'pd_before': 0.17608789403416825, 'pd_after': 0.1580836804581994, 'delta': -0.018004213575968847}"
0.8532931469547613,0.2025283838875734,2150.0,371.5545763754424,20000.0,0.15,36.0,8628.445423624558,credit,"[('num__installment_commitment', 1.1486084009553927), ('num__duration', 0.8552998134760316), ('cat__other_parties_guarantor', -0.6376122101131426)]","{'feature': 'credit_amount', 'from': 2150, 'to': 1075.0, 'pd_before': 0.8532931469547613, 'pd_after': 0.8371264039769852, 'delta': -0.016166742977776094}"
0.1036811981143771,0.2927631179634711,4151.0,125.99958199257088,20000.0,0.15,36.0,8874.000418007428,credit,"[('cat__checking_status_no checking', -1.0176603432442761), ('num__duration', 0.6842398507808253), ('cat__personal_status_male single', -0.6625914811599087)]","{'feature': 'credit_amount', 'from': 4151, 'to': 2075.5, 'pd_before': 0.10368119811437715, 'pd_after': 0.08349833423643648, 'delta': -0.020182863877940674}"
0.0339197469533146,0.1256266345379997,2030.0,8.650284017874739,20000.0,0.15,36.0,8991.349715982125,credit,"[('cat__employment_4<=X<7', -0.6656808424310587), ('cat__personal_status_male single', -0.6625914811599087), ('cat__other_payment_plans_none', -0.6248186604287902)]","{'feature': 'credit_amount', 'from': 2030, 'to': 1015.0, 'pd_before': 0.03391974695331468, 'pd_after': 0.03029487847716565, 'delta': -0.0036248684761490263}"
